IMDB id,Title,Year,Rating,Genre,Top_cast
tt0381079,Chalta Purza,1977,5.8,"Action, Thriller","['Rajesh Khanna', 'Parveen Babi', 'Rakesh Roshan', 'Ajit Khan', 'Govardhan Asrani']"
tt0250121,Yeh Nazdeekiyan,1982,6.6,"Drama, Romance","['Marc Zuber', 'Shabana Azmi', 'Parveen Babi', 'Mala Jaggi', 'Bharti Achrekar']"
tt0408837,Hawas,2004,2.9,"Drama, Romance, Thriller","['Shawar Ali', 'Meghna Naidu', 'Tarun Arora', 'Mukesh Tiwari', 'Vivek Shauq']"
tt0277446,Yeh Ishq Nahin Aasaan,1984,6.2,Romance,"['Rishi Kapoor', 'Padmini Kolhapure', 'Govardhan Asrani', 'Iftekhar', 'Deepti Naval']"
tt0155238,Takkar,1980,5.5,Drama,"['Sanjeev Kumar', 'Jeetendra', 'Zeenat Aman', 'Jaya Prada', 'Vinod Mehra']"
tt0187485,Sarfarosh,1985,5.2,Drama,"['Govardhan Asrani', 'Ranjeet Bedi', 'Kamini Bhatia', 'Bharat Bhushan', 'Leena Chandavarkar']"
tt0259831,Aakhri Cheekh,1991,5.2,Horror,"['Vijayendra Ghatge', 'Javed Khan', 'Sripradha', 'Anil Dhawan', 'Deepak Parashar']"
tt0260336,Sachai Ki Taqat,1989,4.8,"Action, Drama","['J.N. Anand', 'Vikas Anand', 'Bob Christo', 'Seema Deo', 'Dharmendra']"
tt0395668,Miss 420,1998,4.5,"Action, Romance, Thriller","['Baba Sehgal', 'Sheeba Agarwal', 'Shakti Kapoor', 'Aashif Sheikh', 'Mahesh Anand']"
tt0154104,Aag Aur Shola,1986,4.2,"Action, Drama, Romance","['Jeetendra', 'Sridevi', 'Mandakini', 'Shakti Kapoor', 'Shoma Anand']"
tt0361721,Hum Sab Chor Hain,1995,4.0,"Action, Drama, Romance","['Jeetendra', 'Dharmendra', 'Kamal Sadanah', 'Ritu Shivpuri', 'Puneet Issar']"
tt2404187,Bloody Isshq,2013,7.5,"Drama, Romance","['Akash', 'Shilpa Anand', 'Karanveer Mehra', 'Ayden Mekus', 'Tripta Parashar']"
tt0297001,Aur Ek Prem Kahani,1996,7.7,Romance,"['Ramesh Aravind', 'Heera Rajgopal', 'Revathi', 'Sudhir Ahuja', 'Sushma Ahuja']"
tt0297731,Anhonee,1973,7.1,"Mystery, Thriller","['Sanjeev Kumar', 'Leena Chandavarkar', 'Padma Khanna', 'Kamini Kaushal', 'Manmohan']"
tt0157887,Kathputli,1971,6.7,"Drama, Romance","['Jeetendra', 'Mumtaz Askari', 'Helen', 'Master Bhagwan', 'Agha']"
tt0115009,Yaraana,1995,4.2,"Drama, Romance, Thriller","['Rishi Kapoor', 'Madhuri Dixit', 'Raj Babbar', 'Kader Khan', 'Shakti Kapoor']"
tt0068215,Annadata,1972,6.8,"Drama, Family","['Jaya Bachchan', 'Anil Dhawan', 'Om Prakash', 'Krishnakant', 'Dulari']"
tt0053566,Aas Ka Panchhi,1961,6.7,"Family, Drama","['Vyjayanthimala', 'Rajendra Kumar Tuli', 'Raj Mehra', 'Sunder', 'Nasir Hussain']"
tt0087492,Jaag Utha Insan,1984,5.0,"Drama, Family","['Mithun Chakraborty', 'Sridevi', 'Rakesh Roshan', 'Deven Verma', 'Sujit Kumar']"
tt0165816,Honeymoon,1973,6.8,"Comedy, Drama, Family","['Leena Chandavarkar', 'Anil Dhawan', 'Nazima', 'Suresh Chatwal', 'Utpal Dutt']"
tt0232166,Nastik,1954,6.5,"Comedy, Crime, Drama","['Nalini Jaywant', 'Ajit Khan', 'Ulhas', 'I.S. Johar', 'Raj Mehra']"
tt0293081,Deewaangee,1976,6.3,"Action, Crime, Drama","['Shashi Kapoor', 'Zeenat Aman', 'Ranjeet Bedi', 'Helen', 'Mehmood Jr.']"
tt0176101,Roop Tera Mastana,1972,6.3,"Romance, Thriller","['Jeetendra', 'Mumtaz Askari', 'I.S. Johar', 'Pran Sikand', 'Malika']"
tt26232836,Janwar Aur Insaan,2022,,Drama,"['Anoop Arora', 'Nidhi Jha', 'Yash Kumarr', 'Baleshwar Singh', 'Baby Kierra Soni']"
tt0262747,Santaan,1993,5.9,"Drama, Family","['Jeetendra', 'Moushumi Chatterjee', 'Deepak Tijori', 'Neelam Kothari', 'Johny Lever']"
tt0363915,Pyar Ke Naam Qurban,1990,5.5,"Action, Drama, Romance","['Mithun Chakraborty', 'Dimple Kapadia', 'Mandakini', 'Danny Denzongpa', 'Yunus Parvez']"
tt0244977,April Fool,1964,6.3,"Comedy, Romance, Thriller","['Saira Banu', 'Biswajeet Chatterjee', 'Jayant', 'Sajjan', 'Nazima']"
tt0213500,Bhai Ho To Aisa,1972,5.6,"Action, Comedy, Drama","['Jeetendra', 'Hema Malini', 'Shatrughan Sinha', 'Bipin Gupta', 'Bela Bose']"
tt0097513,Hisaab Khoon Ka,1989,5.8,"Drama, Mystery","['Mithun Chakraborty', 'Poonam Dhillon', 'Mandakini', 'Raj Babbar', 'Rana Jung Bahadur']"
tt0270091,Yadon Ki Kasam,1985,6.2,Action,"['Mithun Chakraborty', 'Zeenat Aman', 'Shakti Kapoor', 'Govardhan Asrani', 'Madan Puri']"
tt0231475,Do Premee,1980,5.8,"Action, Thriller","['Rishi Kapoor', 'Moushumi Chatterjee', 'Om Prakash', 'I.S. Johar', 'Deven Verma']"
tt0102702,Pratigyabadh,1991,5.5,"Action, Crime, Drama","['Govardhan Asrani', 'Beena Banerjee', 'Mithun Chakraborty', 'Sunil Dutt', 'Kumar Gaurav']"
tt0319787,Mahaadev,1989,5.7,"Action, Drama","['Vinod Khanna', 'Meenakshi Sheshadri', 'Raj Babbar', 'Anupam Kher', 'Satish Shah']"
tt0270299,Daku Hasina,1987,5.5,"Action, Drama","['Zeenat Aman', 'Rajinikanth', 'Pradeep Kumar', 'Rakesh Roshan', 'Roshni']"
tt0427524,Mera Lahoo,1987,5.3,"Action, Crime, Drama","['Birbal', 'Sunil Dhawan', 'Govinda', 'Gulshan Grover', 'Guddu']"
tt0072448,Zorro,1975,6.4,"Action, Adventure, Comedy","['Alain Delon', 'Stanley Baker', 'Ottavia Piccolo', 'Moustache', 'Adriana Asti']"
tt0330019,Azaad Desh Ke Gulam,1990,5.3,"Action, Drama","['Rekha', 'Rishi Kapoor', 'Jackie Shroff', 'Pran Sikand', 'Ashalata Wabgaonkar']"
tt0364551,Nasihat,1986,5.2,"Action, Drama","['Rajesh Khanna', 'Shabana Azmi', 'Deepti Naval', 'Mithun Chakraborty', 'Amjad Khan']"
tt0087586,Laila,1984,4.6,"Musical, Romance","['Sunil Dutt', 'Poonam Dhillon', 'Anil Kapoor', 'Pran Sikand', 'Anita Raj']"
tt1236470,Jahan Jaaeyega Hamen Paaeyega,2007,4.0,"Action, Crime, Romance","['Govinda', 'Divya Dwivedi', 'Razak Khan', 'Adi Irani', 'Jeetu Verma']"
tt0358613,Om,2003,4.4,"Action, Romance","['Attin Bhalla', 'Sandali Sinha', 'Smita Jaykar', 'Pankaj Dheer', 'Rakhi Sawant']"
tt0316911,Yeh Kaisi Mohabbat,2002,4.0,"Musical, Drama, Romance","['Krishna Abhishek', 'Viveka Babajee', 'Sheeba Bhakri', 'Deeksha', 'Dinesh Hingoo']"
tt0339239,Kaala Samrajya,1999,4.6,"Action, Crime, Romance","['Suniel Shetty', 'Monica Bedi', 'Amrish Puri', 'Deepak Shirke', 'Jaspal Bhatti']"
tt4910010,YADVI: The Dignified Princess,2017,8.2,"Biography, Drama, History","['Prisha Aneja', 'Vinti Aneja', 'Marianne Borgo', 'Rachel Burnell', 'Aisha Choudhary']"
tt0165907,Paheli,1977,8.0,"Drama, Family","['Satyajeet Puri', 'Nameeta Chandra', 'Abka Chuliya', 'Arun Govil', 'Durga Khote']"
tt0158314,Ustadon Ke Ustad,1963,7.8,"Action, Crime, Drama","['Ashok Kumar', 'Pradeep Kumar', 'Shakila', 'Sheikh Mukhtar', 'Johnny Walker']"
tt0048987,Basant Bahar,1956,7.3,"Drama, Musical, Romance","['Bharat Bhushan', 'Nimmi', 'Kumkum', 'Manmohan Krishna', 'Parsuram']"
tt0149857,Bhavna,1984,6.9,Drama,"['Shabana Azmi', 'Marc Zuber', 'Saeed Jaffrey', 'Rohini Hattangadi', 'Vikas Anand']"
tt0055164,Mem-Didi,1961,7.4,"Comedy, Drama","['Lalita Pawar', 'David Abraham', 'Tanuja Samarth', 'Jayant', 'Kaysi Mehra']"
tt0352457,Jal Bin Machhli Nritya Bin Bijli,1971,7.6,"Musical, Romance","['Sandhya', 'Vatsala Deshmukh', 'Iftekhar', 'Raja Paranjpe', 'Birbal']"
tt0316190,Lorie,1984,6.5,Drama,"['Shabana Azmi', 'Farooq Shaikh', 'Swaroop Sampat', 'Naseeruddin Shah', 'Rohini Hattangadi']"
tt0250353,Dulhan Ek Raat Ki,1975,,Dulhan Ek Raat Ki (1975),"['Qamar Jehan', 'Asif Khan', 'Badar Munir', 'Nazli', 'Humayun Qureshi']"
tt0940881,Dulhan Banoo Main Teri,1999,5.9,"Action, Drama, Romance","['Dhirendra Agarwal', 'Arun Bakshi', 'Beena Banerjee', 'Sheeba Bhakri', 'Deepti Bhatnagar']"
tt0175735,Himmat,1970,6.4,"Action, Drama, Thriller","['Jeetendra', 'Mumtaz Askari', 'Prem Chopra', 'Kumari Naaz', 'K.N. Singh']"
tt0157544,Do Bhai,1969,6.1,"Action, Crime, Drama","['Ashok Kumar', 'Mala Sinha', 'Jeetendra', 'Jagdeep', 'Sheikh Mukhtar']"
tt0358926,Aisa Pyar Kahan,1986,6.5,"Drama, Romance","['Jeetendra', 'Jaya Prada', 'Mithun Chakraborty', 'Padmini Kolhapure', 'Vinod Mehra']"
tt3893476,Spark,2014,5.8,Action,"['Rati Agnihotri', 'Mansha Bahl', 'Ranjeet Bedi', 'Rajneesh Duggal', 'Subhasree Ganguly']"
tt0205189,Kranti Kshetra,1994,5.8,"Action, Comedy, Drama","['Mithun Chakraborty', 'Pooja Bhatt', 'Harish', 'Kanchan', 'Adnan']"
tt0089582,Mera Jawab,1985,5.5,Action,"['Jackie Shroff', 'Meenakshi Sheshadri', 'Shakti Kapoor', 'Gulshan Grover', 'Shiva Rindani']"
tt0176216,Tangewala,1972,5.6,"Action, Crime, Drama","['Rajendra Kumar Tuli', 'Mumtaz Askari', 'Sujit Kumar', 'Kumud Chuggani', 'Kamini Kaushal']"
tt0361869,Main Awara Hoon,1983,5.1,"Drama, Family","['Sanjay Dutt', 'Raj Babbar', 'Jaya Prada', 'Rati Agnihotri', 'Shobha Khote']"
tt0092049,Tan-Badan,1986,5.0,Drama,"['Govinda', 'Kushboo', 'Jyoti Fernandes', 'Sharat Saxena', 'Satyendra Kapoor']"
tt0178198,Aap To Aise Na The,1980,5.7,"Romance, Drama, Family","['Raj Babbar', 'Ranjeeta Kaur', 'Deepak Parashar', 'Raj Mehra', 'Madan Puri']"
tt0177485,Aadmi Sadak Ka,1977,5.3,"Drama, Family","['Shatrughan Sinha', 'Vikram Makandar', 'Zaheera', 'Sujit Kumar', 'Deven Verma']"
tt0088442,Zameen Aasmaan,1984,5.4,"Family, Drama","['Shashi Kapoor', 'Rakhee Gulzar', 'Rekha', 'Anita Raj', 'Sanjay Dutt']"
tt0074955,Nehle Pe Dehlaa,1976,5.5,"Action, Crime, Drama","['Sunil Dutt', 'Saira Banu', 'Vinod Khanna', 'Premnath Malhotra', 'Om Prakash']"
tt0109325,Brahma,1994,5.2,"Action, Crime, Drama","['Govinda', 'Madhoo', 'Ayesha Jhulka', 'Prem Chopra', 'Laxmikant Berde']"
tt4995402,Bumper Draw,2015,5.0,Comedy,"['Rajpal Naurang Yadav', 'Onkar Das Manikpuri', 'Subrat Dutta', 'Seema Azmi', 'Narendra Bedi']"
tt0349618,Insaaf Apne Lahoo Se,1994,4.8,"Action, Drama","['Shatrughan Sinha', 'Sanjay Dutt', 'Shekhar Suman', 'Farha Naaz', 'Sonam']"
tt0233182,All Rounder,1984,4.7,"Action, Drama","['Kumar Gaurav', 'Rati Agnihotri', 'Vinod Mehra', 'Shakti Kapoor', 'Shoma Anand']"
tt0177503,Aaja Meri Jaan,1993,5.2,Romance,"['Krishan Kumar', 'Tanya Singh', 'Shammi Kapoor', 'Prem Chopra', 'Deven Verma']"
tt7722484,Sallu Ki Shaadi,2017,4.0,Romance,"['Zeenat Aman', 'Sandeep Anand', 'Govardhan Asrani', 'Kashyap Barbhaya', 'Sandeep Bhadouria']"
tt0157524,Dekh Kabira Roya,1957,8.0,"Comedy, Romance","['Anita Guha', 'Anoop Kumar', 'Jawahar Kaul', 'Ameeta', 'Daljeet']"
tt0175497,Boond Jo Ban Gayee Moti,1967,7.2,"Crime, Drama, Romance","['Jeetendra', 'Mumtaz Askari', 'Akashdeep', 'Vaishali', 'Surendra']"
tt0057882,Benazir,1964,7.6,"Drama, Romance","['Meena Kumari', 'Ashok Kumar', 'Shashi Kapoor', 'Tanuja Samarth', 'Nirupa Roy']"
tt0123370,Return of Robin Hood,1988,7.1,Drama,"['Anil Chatterjee', 'Utpal Dutt', 'Rabi Ghosh', 'Nana Patekar', 'Master Ravi']"
tt0042233,Bawre Nain,1950,7.1,"Drama, Romance","['Raj Kapoor', 'Geeta Bali', 'Vijayalaxmi', 'Jaswant', 'Pesi Patel']"
tt0357691,Gaon Hamara Shaher Tumhara,1972,7.1,"Drama, Family, Romance","['Rajendra Kumar Tuli', 'Rekha', 'Sujit Kumar', 'Lalita Pawar', 'Kanhaiyalal Chaturvedi']"
tt0378751,Shatranj,1969,6.0,"Thriller, Mystery","['Rajendra Kumar Tuli', 'Waheeda Rehman', 'Mehmood', 'Agha', 'Madan Puri']"
tt0371908,Raja Saab,1969,6.4,Romance,"['Shashi Kapoor', 'Nanda Karnataki', 'Kamal Kapoor', 'Azra', 'Rajendranath Malhotra']"
tt0490440,Krishan Avtaar,1993,6.2,Action,"['Mithun Chakraborty', 'Somy Ali', 'Hashmat Khan', 'Paresh Rawal', 'Payal']"
tt14223170,Suhaagan,1986,,Suhaagan (1986),"['Ali Ijaz', 'Sultan Rahi']"
tt0116730,Jurmana,1996,5.7,Action,"['Mithun Chakraborty', 'Rambha', 'Ashwini Bhave', 'Ronit Roy', 'Kanchan']"
tt0072642,Anari,1975,6.3,"Drama, Romance","['Shashi Kapoor', 'Sharmila Tagore', 'Moushumi Chatterjee', 'Kabir Bedi', 'Kader Khan']"
tt0215898,Khaan Dost,1976,5.5,"Action, Crime, Drama","['Raj Kapoor', 'Shatrughan Sinha', 'Mithu Mukherjee', 'Yogeeta Bali', 'Satyendra Kapoor']"
tt1002683,Hiraasat,1987,5.4,"Action, Crime, Drama","['Hema Malini', 'Shatrughan Sinha', 'Mithun Chakraborty', 'Prem Chopra', 'Shakti Kapoor']"
tt0268162,Ayaash,1982,5.4,Romance,"['Sanjeev Kumar', 'Rati Agnihotri', 'Arun Govil', 'Madan Puri', 'Sujit Kumar']"
tt0155759,Insaan,1982,5.5,"Action, Drama, Family","['Jeetendra', 'Vinod Khanna', 'Reena Roy', 'Amjad Khan', 'Narendranath Malhotra']"
tt0481107,Hasti,1993,4.4,Action,"['Jackie Shroff', 'Naseeruddin Shah', 'Nagma', 'Aruna Irani', 'Sadashiv Amrapurkar']"
tt0138323,Bhabhi Ki Chudiyan,1961,5.6,"Drama, Family","['Balraj Sahni', 'Meena Kumari', 'Sailesh Kumar', 'Seema Deo', 'Durga Khote']"
tt0157964,Man Mandir,1971,5.3,"Drama, Family","['Waheeda Rehman', 'Sanjeev Kumar', 'Sudesh Kumar', 'David Abraham', 'Sunder']"
tt0359965,Shehzaade,1989,4.6,Action,"['Dharmendra', 'Shatrughan Sinha', 'Sameer Kakkar', 'Mahesh Anand', 'Vikas Anand']"
tt0361904,Mera Haque,1986,4.3,Action,"['Sanjay Dutt', 'Anita Raj', 'Gulshan Grover', 'Bindu Desai', 'Raza Murad']"
tt2164702,Zindagi Tere Naam,2012,4.9,Romance,"['Mithun Chakraborty', 'Ranjeeta Kaur', 'Priyanka Mehta', 'Aashiesh Sharrma', 'Aseem Ali Khan']"
tt0257763,Hoshiyar,1985,4.9,"Action, Comedy, Drama","['Jeetendra', 'Shatrughan Sinha', 'Govardhan Asrani', 'Ranjeet Bedi', 'Shakti Kapoor']"
tt0489582,Utthaan,2006,4.5,"Drama, Romance, Thriller","['Priyanshu Chatterjee', 'Neha Dhupia', 'Rana Jung Bahadur', 'Sudesh Berry', 'Sonia Bhagiyaa']"
tt0231197,Aulad Ke Dushman,1993,4.0,Drama,"['Vikas Anand', 'Harbans Darshan M. Arora', 'Raj Babbar', 'Kishore Bhanushali', 'Bob Christo']"
tt0432506,Dil Bechara Pyaar Ka Maara,2004,5.3,"Comedy, Romance","['Vikaas Kalantari', 'Aslam Khan', 'Divya Palat', 'Rajpal Naurang Yadav', 'Shehzad Khan']"
tt0234412,Paap Ki Aandhi,1991,4.1,"Action, Drama","['Dharmendra', 'Aditya Pancholi', 'Farha Naaz', 'Amrita Singh', 'Kiran Kumar']"
tt1575672,Samarasimha Reddy,1999,7.5,"Action, Drama","['Nandamuri Balakrishna', 'Simran', 'Anjala Zaveri', 'Jayaprakash Reddy', 'Brahmanandam']"
tt2368619,The Take,2016,6.3,"Action, Crime, Drama","['Idris Elba', 'Richard Madden', 'Charlotte Le Bon', 'Kelly Reilly', 'José Garcia']"
tt0339991,Baarish,1993,7.5,Drama,"['Sheeba Agarwal', 'Sadashiv Amrapurkar', 'Rakesh Bedi', 'Mohnish Behl', 'Sulabha Deshpande']"
tt0275748,Tyaag,1977,7.5,"Drama, Romance","['Rajesh Khanna', 'Sharmila Tagore', 'Prem Chopra', 'Sulochana Latkar', 'Mukri']"
tt0175651,Gehra Daag,1963,7.5,"Crime, Drama, Romance","['Rajendra Kumar Tuli', 'Mala Sinha', 'Madan Puri', 'Lalita Pawar', 'Usha Kiran']"
tt0268342,Grahasti,1963,7.2,"Drama, Family","['Ashok Kumar', 'Nirupa Roy', 'Pushpavalli', 'Rajesh Kumar', 'Bharati Malwankar']"
tt0050587,Kath Putli,1957,6.9,"Drama, Family","['Vyjayanthimala', 'Balraj Sahni', 'Kamala Kumari', 'Jawahar Kaul', 'Sheila Kashmiri']"
tt0176272,Upaasna,1971,6.7,"Drama, Romance","['Sanjay Khan', 'Mumtaz Askari', 'Feroz Khan', 'Helen', 'Kishan Mehta']"
tt0175788,Jigri Dost,1969,6.3,Drama,"['Jeetendra', 'Mumtaz Askari', 'K.N. Singh', 'Poonam Sinha', 'Prem Kumar']"
tt0371809,Main Aur Mera Hathi,1981,6.8,"Action, Drama","['Mithun Chakraborty', 'Poonam Dhillon', 'Suresh Oberoi', 'Mahendra Sandhu', 'Sharat Saxena']"
tt0354416,Bhola Bhala,1978,6.3,"Action, Crime, Drama","['Rajesh Khanna', 'Rekha', 'Moushumi Chatterjee', 'Joginder Shelly', 'Satyendra Kapoor']"
tt0158246,Subha-O-Sham,1971,6.6,"Action, Comedy, Drama","['Sanjeev Kumar', 'Waheeda Rehman', 'Mohamad Ali Fardin', 'Azar', 'Simin Ghaffari']"
tt0175590,Ek Nari Ek Brahmachari,1971,6.2,"Comedy, Drama","['Mumtaz Askari', 'Jeetendra', 'B.B. Bhalla', 'Birbal', 'Brahmachari']"
tt0237564,Phaansi,1978,6.7,"Action, Drama","['Shashi Kapoor', 'Sulakshana Pandit', 'Ranjeet Bedi', 'Pran Sikand', 'Jeevan Dhar']"
tt0395672,Muqadama,1996,6.8,Action,"['Vinod Khanna', 'Zeba Bakhtiar', 'Aditya Pancholi', 'Varsha Usgaonkar', 'Mahesh Anand']"
tt1571204,Izzat,1991,5.9,"Action, Drama","['Jackie Shroff', 'Sangeeta Bijlani', 'Gulshan Grover', 'Shakti Kapoor', 'Amjad Khan']"
tt0322027,Dil Tera Diwana,1996,4.5,"Action, Comedy, Drama","['Saif Ali Khan', 'Twinkle Khanna', 'Shatrughan Sinha', 'Dalip Tahil', 'Shakti Kapoor']"
tt0091320,Kala Dhanda Goray Log,1986,5.6,"Drama, Family","['Sunil Dutt', 'Sanjay Khan', 'Anita Raj', 'Akbar Khan', 'Amrita Singh']"
tt0239514,Jwalamukhi,1980,5.4,"Action, Romance, Drama","['Waheeda Rehman', 'Shatrughan Sinha', 'Reena Roy', 'Vinod Mehra', 'Shabana Azmi']"
tt0178194,Aap Beati,1976,5.9,"Drama, Family","['Shashi Kapoor', 'Hema Malini', 'Ashok Kumar', 'Nirupa Roy', 'Premnath Malhotra']"
tt2188893,Staying Alive,2012,6.0,Drama,"['Jahangir Khan', 'Anant Mahadevan', 'Navni Parihar', 'Chandan Sanyal', 'Ranjana Sasan']"
tt1620971,Sukhmani,2010,5.4,Drama,"['Gurdas Maan', 'Juhi Chawla', 'Divya Dutta', 'Anup Soni', 'Bhagwant Mann']"
tt0157873,Jyoti,1981,5.6,Drama,"['Birbal', 'Vijayendra Ghatge', 'Aruna Irani', 'Shashikala Jawalkar', 'Jeetendra']"
tt0239246,Avinash,1986,6.4,"Action, Crime, Drama","['Mithun Chakraborty', 'Poonam Dhillon', 'Bindiya Goswami', 'Parveen Babi', 'Prem Chopra']"
tt0109031,Aazmayish,1995,5.0,"Action, Drama, Romance","['Rohit Kumar Sharma', 'Dharmendra', 'Anjali Jathar', 'Mohnish Behl', 'Prem Chopra']"
tt0112272,Ab Insaf Hoga,1995,5.1,"Action, Drama","['Rekha', 'Mithun Chakraborty', 'Deepika Amin', 'Vikas Anand', 'Sahila Chaddha']"
tt0362999,Pyar Ke Kabil,1987,5.7,"Drama, Family, Romance","['Rishi Kapoor', 'Padmini Kolhapure', 'Asha Sachdev', 'Baby Bulbul', 'Bindu Desai']"
tt3511190,Shaadi Se Pehle Aur Shaadi Ke Baad,1989,,Drama,['Kommineni']
tt0093287,Itihaas,1987,5.0,"Action, Drama, Family","['Raaj Kumar', 'Shabana Azmi', 'Rati Agnihotri', 'Anil Kapoor', 'Mohnish Behl']"
tt0448392,Bond 303,1985,5.1,"Action, Adventure, Crime","['Jeetendra', 'Parveen Babi', 'Tom Alter', 'Vikas Anand', 'Prem Chopra']"
tt0359168,Do Matwale,1991,3.3,Action,"['Sanjay Dutt', 'Sonam', 'Chunky Pandey', 'Shilpa Shirodkar', 'Kader Khan']"
tt0098596,Life and Nothing But,1989,7.5,"Drama, War","['Philippe Noiret', 'Sabine Azéma', 'Pascale Vignal', 'Maurice Barrier', 'François Perrot']"
tt0390657,Zindagani,1986,7.2,"Action, Crime, Drama","['Rakhee Gulzar', 'Mithun Chakraborty', 'Rati Agnihotri', 'Ranjeet Bedi', 'Suresh Oberoi']"
tt0316268,Mohabbat Zindagi Hai,1966,5.8,"Comedy, Drama, Romance","['Dharmendra', 'Rajshree', 'Mehmood', 'Nasir Hussain', 'Chand Usmani']"
tt0302479,Dil Bhi Tera Hum Bhi Tere,1960,7.1,"Drama, Romance","['Balraj Sahni', 'Kumkum', 'Sushil', 'Mohan Choti', 'Hari Shivdasani']"
tt0165613,Alibaba Marjinaa,1977,7.1,"Action, Adventure","['Urmila Bhatt', 'Birbal', 'Jagdeep', 'Pinchoo Kapoor', 'Shakti Kapoor']"
tt0320210,Ormakal Marikkumo?,1977,6.7,Drama,"['Kamal Haasan', 'Shobha', 'Vidhubala', 'M.G. Soman', 'Jayan']"
tt0231209,Baap Re Baap,1955,6.4,"Comedy, Drama, Family","['Kishore Kumar', 'Chand Usmani', 'Smriti Biswas', 'Ulhas', 'S.N. Banerjee']"
tt0260047,Ghungroo Ki Awaaz,1981,6.4,"Mystery, Thriller","['Vijay Anand', 'Rekha', 'Shreeram Lagoo', 'Leela Mishra', 'Dheeraj Kumar']"
tt0442601,Hanste Khelte,1994,6.6,"Comedy, Fantasy, Romance","['Ishrat Ali', 'Aparajita', 'Govardhan Asrani', 'Rakesh Bedi', 'Kishore Bhanushali']"
tt0446136,Hatyara,1998,5.7,Action,"['Mithun Chakraborty', 'Suman Ranganath', 'Rami Reddy', 'Mukesh Rishi', 'Swati']"
tt0178183,Aan Baan,1972,6.3,Drama,"['Rajendra Kumar Tuli', 'Rakhee Gulzar', 'Kumkum', 'Pran Sikand', 'Kanhaiyalal Chaturvedi']"
tt0364218,Bachpan,1963,5.8,Drama,"['Bhudo Advani', 'David', 'Jeevan Dhar', 'Daisy Irani', 'Menka Irani']"
tt0362303,Wanted: Dead or Alive,1984,6.8,"Action, Crime, Drama","['Mithun Chakraborty', 'Tina Ambani', 'Govardhan Asrani', 'Krishan Dhawan', 'Manik Irani']"
tt1151299,68 Pages,2007,6.5,Drama,"['Mouli Ganguly', 'Joy Sengupta', 'Jayati Bhatia', 'Zafar Karachiwala', 'Uday Sonawane']"
tt0414806,Agar... If,1977,6.3,Drama,"['Amol Palekar', 'Zarina Wahab', 'Kader Khan', 'Vijayendra Ghatge', 'Tun Tun']"
tt2679078,Zinda Dil,2005,6.3,Action,"['Abbas', 'Manek Bedi', 'Ashima Bhalla', 'Gulshan Grover', 'Sharad S. Kapoor']"
tt0359442,Hum Bhi Insaan Hain,1989,5.9,"Action, Crime, Drama","['Sanjay Dutt', 'Jackie Shroff', 'Neelam Kothari', 'Jaya Prada', 'Kader Khan']"
tt0214639,Door Ki Awaz,1964,6.1,Romance,"['Joy Mukherjee', 'Saira Banu', 'Pran Sikand', 'Durga Khote', 'Om Prakash']"
tt0243561,Sitapur Ki Geeta,1987,5.6,"Action, Crime","['Rajesh Khanna', 'Hema Malini', 'Pran Sikand', 'Rajan Sippy', 'Amjad Khan']"
tt0359552,Khuda Kasam,1981,5.5,"Drama, Family, Romance","['Vinod Khanna', 'Tina Ambani', 'Ajit Khan', 'Pran Sikand', 'Nazneen']"
tt0155286,Tower House,1962,5.3,"Drama, Horror, Thriller","['Ajit Khan', 'Shakila', 'Nisar Ahmad Ansari', 'S.N. Banerjee', 'Pratima Devi']"
tt0494926,Billa No. 786,2000,4.4,Action,"['Mashail Khan Agnihotri', 'Yusuf Bawa', 'Mithun Chakraborty', 'Gajendra Chauhan', 'Ashok Dhagewala']"
tt7720254,Jaane Kyun De Yaaron,2018,5.2,Drama,"['Muntazir Ahmad', 'Akshay Anand', 'Kabir Bedi', 'Hitesh Bharadwaj', 'Abhay Bhargava']"
tt0956298,Jazbaat,1980,4.1,Drama,"['Raj Babbar', 'Zarina Wahab', 'Shashi Puri', 'Savita Bajaj', 'Master Bhagwan']"
tt0945604,Ustadi Ustad Se,1982,4.0,"Action, Crime, Drama","['Mithun Chakraborty', 'Ranjeeta Kaur', 'Vinod Mehra', 'Mumtaz Begum', 'Master Bhagwan']"
tt0349635,Jaane Jigar,1998,3.8,"Comedy, Drama, Family","['Jackie Shroff', 'Ayub Khan', 'Mamta Kulkarni', 'Manek Bedi', 'Mohnish Behl']"
tt0051842,Lajwanti,1958,7.5,"Drama, Family","['Nargis', 'Balraj Sahni', 'Kumari Naaz', 'Prabhu Dayal', 'Radhakrishan']"
tt0320792,Zindagi,1976,6.9,"Drama, Romance","['Mala Sinha', 'Sanjeev Kumar', 'Vinod Mehra', 'Moushumi Chatterjee', 'Anil Dhawan']"
tt0418698,Ganga Ki Lahren,1964,6.8,Drama,"['Azra', 'Brahm Bhardwaj', 'Dharmendra', 'Nasir Hussain', 'Aruna Irani']"
tt0175564,Dharkan,1972,7.2,"Action, Family, Thriller","['Sanjay Khan', 'Mumtaz Askari', 'Rajendranath Malhotra', 'Helen', 'Bindu Desai']"
tt2402745,Yeh Khula Aasmaan,2012,7.2,Family,"['Anya Anand', 'Manjusha Godse', 'Nitin Kerur', 'Kishor Nadalskar', 'Gulshan Pandey']"
tt0370383,Call Girl,1974,6.7,"Drama, Family, Romance","['Zaheera', 'Vikram Makandar', 'Iftekhar', 'Heena Kausar', 'Helen']"
